Date,IDStation,NameStation,Ammonia,Arsenic,Benzene,Benzo_a_pyrene,BlackCarbon,Cadmium,CO,Lead,Nikel,NO,NO2,NOx,Ozone,PM10,PM25,Sulfur_dioxide
2018-07-17T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-17T00:00:00Z,703,Schivenoglia,NA,NA,NA,NA,NA,NA,0.32916666666666666,NA,NA,NA,12.445833333333333,14.779166666666667,68.49583333333334,20,14,1.7708333333333333
2018-07-18T00:00:00Z,677,Cremona Via Fatebenefratelli,7.2,NA,NA,NA,NA,NA,0.25,NA,NA,NA,34.47083333333333,38.77916666666667,92.8,29,18,2.683333333333333
2018-07-18T00:00:00Z,705,Milano Pascal Citta Studi,6.9,NA,0.8,NA,1.5,NA,NA,NA,NA,NA,39.61666666666667,49.375,100.59583333333333,21,16,5.954166666666667
2018-07-18T00:00:00Z,681,Moggio,4.5,NA,NA,NA,NA,NA,NA,NA,NA,0.375,2.0416666666666665,3.6833333333333336,143.74166666666667,8,8,NA
2018-07-18T00:00:00Z,642,Pavia Via Folperti,7.3,NA,0.5,NA,NA,NA,NA,NA,NA,NA,21.845833333333335,26.670833333333334,101.50833333333333,13,13,3.0875
2018-07-18T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.292307692307693,16.115384615384617,NA,NA,NA,27.776923076923076
2018-07-18T00:00:00Z,703,Schivenoglia,NA,NA,NA,NA,NA,NA,0.41363636363636364,NA,NA,NA,15.58695652173913,18.695652173913043,71.5409090909091,21,15,1.6409090909090909
2018-07-19T00:00:00Z,677,Cremona Via Fatebenefratelli,6.3,NA,NA,NA,NA,NA,0.275,NA,NA,NA,32.9625,36.175,61.663636363636364,25,18,1.2833333333333334
2018-07-19T00:00:00Z,705,Milano Pascal Citta Studi,7.1,NA,0.5,NA,1.3,NA,NA,NA,NA,NA,27.079166666666666,33.229166666666664,107.1125,NA,NA,6.666666666666667
2018-07-19T00:00:00Z,681,Moggio,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5416666666666666,4,5.075,NA,NA,NA,NA
2018-07-19T00:00:00Z,642,Pavia Via Folperti,5.4,NA,0.3,NA,NA,NA,NA,NA,NA,NA,16.7,20.295833333333334,99.79166666666667,15,12,2.1625
2018-07-19T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,11.466666666666667,15.95,NA,19,13,9.529166666666667
2018-07-19T00:00:00Z,703,Schivenoglia,38.9,NA,0.1,NA,NA,NA,0.4,NA,NA,NA,13.05,14.1125,98.4125,27,16,2.1416666666666666
2018-07-20T00:00:00Z,677,Cremona Via Fatebenefratelli,12.2,NA,NA,NA,NA,NA,0.2625,NA,NA,NA,26.679166666666667,28.895833333333332,107.85789473684211,30,23,0.7833333333333333
2018-07-20T00:00:00Z,705,Milano Pascal Citta Studi,7.7,NA,0.4,NA,NA,NA,NA,NA,NA,NA,20.616666666666667,27.033333333333335,107.42916666666666,22,15,3.5375
2018-07-20T00:00:00Z,681,Moggio,4.9,NA,NA,NA,NA,NA,NA,NA,NA,0.3,2.8916666666666666,3.9583333333333335,142.11304347826086,19,14,NA
2018-07-20T00:00:00Z,642,Pavia Via Folperti,4.4,NA,0.3,NA,NA,NA,NA,NA,NA,NA,14.7625,18.116666666666667,103.65416666666667,17,14,1.2541666666666667
2018-07-20T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,7.429166666666666,11.445833333333333,NA,24,15,6.566666666666666
2018-07-20T00:00:00Z,703,Schivenoglia,27.2,NA,0.1,NA,NA,NA,0.44782608695652176,NA,NA,NA,10.91304347826087,11.673913043478262,100.2695652173913,30,17,2.0434782608695654
2018-07-21T00:00:00Z,677,Cremona Via Fatebenefratelli,8,NA,NA,NA,NA,NA,0.2,NA,NA,NA,16.725,16.541666666666668,101.64166666666667,14,11,1.1666666666666667
2018-07-21T00:00:00Z,705,Milano Pascal Citta Studi,8.9,NA,0.4,NA,0.8,NA,NA,NA,NA,NA,22.741666666666667,29.65833333333333,84.05416666666666,7,5,2.8916666666666666
2018-07-21T00:00:00Z,681,Moggio,4.2,NA,NA,NA,NA,NA,NA,NA,NA,0.31666666666666665,1.35,1.9916666666666667,94.39166666666667,10,10,NA
2018-07-21T00:00:00Z,642,Pavia Via Folperti,2.2,NA,0.2,NA,NA,NA,NA,NA,NA,NA,10.604166666666666,12.954166666666667,91.2,NA,10,1.3416666666666666
2018-07-21T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,7.585714285714285,NA,NA,NA,6.642857142857143
2018-07-21T00:00:00Z,703,Schivenoglia,16.4,NA,0.1,NA,NA,NA,0.4043478260869565,NA,NA,NA,8.069565217391304,8.439130434782609,83.48260869565217,19,14,2.017391304347826
2018-07-22T00:00:00Z,677,Cremona Via Fatebenefratelli,7.5,NA,NA,NA,NA,NA,0.22916666666666669,NA,NA,NA,15.291666666666666,15.675,88.625,15,10,1.8583333333333334
2018-07-22T00:00:00Z,705,Milano Pascal Citta Studi,8.8,NA,0.6,NA,1,NA,NA,NA,NA,NA,24.816666666666666,32.97083333333333,70.01666666666667,11,8,4.558333333333334
2018-07-22T00:00:00Z,681,Moggio,4,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.0166666666666666,1.9666666666666666,93.05416666666666,NA,NA,NA
2018-07-22T00:00:00Z,642,Pavia Via Folperti,3.2,NA,0.3,NA,NA,NA,NA,NA,NA,NA,10.970833333333333,13.970833333333333,82.75,14,8,1.95
2018-07-22T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-22T00:00:00Z,703,Schivenoglia,19.1,NA,0.1,NA,NA,NA,0.4782608695652174,NA,NA,NA,7.6869565217391305,8.365217391304348,78.08260869565217,15,11,1.673913043478261
2018-07-23T00:00:00Z,677,Cremona Via Fatebenefratelli,5.4,NA,NA,NA,NA,NA,0.20416666666666666,NA,NA,NA,20.483333333333334,22.53333333333333,98.70416666666667,13,8,2.254166666666667
2018-07-23T00:00:00Z,705,Milano Pascal Citta Studi,8.2,NA,0.5,NA,1,NA,NA,NA,NA,NA,28.233333333333334,36.2625,83.91666666666667,13,11,3.533333333333333
2018-07-23T00:00:00Z,681,Moggio,4.4,NA,NA,NA,NA,NA,NA,NA,NA,0.16666666666666669,2.0416666666666665,3.4583333333333335,123.41666666666667,10,8,NA
2018-07-23T00:00:00Z,642,Pavia Via Folperti,2.5,NA,0.3,NA,NA,NA,NA,NA,NA,NA,14.629166666666666,18.091666666666665,92.97083333333333,7,7,2.2625
2018-07-23T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.89090909090909,14.909090909090908,NA,NA,NA,7.9363636363636365
2018-07-23T00:00:00Z,703,Schivenoglia,19,NA,0,NA,NA,NA,0.5,NA,NA,NA,6.295454545454546,6.672727272727273,90.88181818181818,9,1,1.55
2018-07-24T00:00:00Z,677,Cremona Via Fatebenefratelli,6.9,NA,NA,NA,NA,NA,0.21250000000000002,NA,NA,NA,24.820833333333333,25.9875,99.80416666666666,15,11,1.8666666666666667
2018-07-24T00:00:00Z,705,Milano Pascal Citta Studi,7.4,NA,0.5,NA,1,NA,NA,NA,NA,NA,26.5125,34.4,103.44166666666666,17,14,5.808333333333334
2018-07-24T00:00:00Z,681,Moggio,4.6,NA,NA,NA,NA,NA,NA,NA,NA,0.24166666666666667,2.7,3.3666666666666667,140.56666666666666,18,13,NA
2018-07-24T00:00:00Z,642,Pavia Via Folperti,6.2,NA,0.3,NA,NA,NA,NA,NA,NA,NA,16.508333333333333,19.808333333333334,95.6625,12,9,1.9458333333333333
2018-07-24T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,12.808333333333334,17.9875,NA,20,16,12.079166666666666
2018-07-24T00:00:00Z,703,Schivenoglia,249.8,NA,0.1,NA,NA,NA,0.5,NA,NA,NA,11.708695652173914,13.647826086956522,81.21739130434783,24,15,1.8130434782608695
2018-07-25T00:00:00Z,677,Cremona Via Fatebenefratelli,7.3,NA,NA,NA,NA,NA,0.24166666666666667,NA,NA,NA,25.020833333333332,25.904166666666665,112.65416666666667,19,14,0.8375
2018-07-25T00:00:00Z,705,Milano Pascal Citta Studi,8.2,NA,0.5,NA,1.4,NA,NA,NA,NA,NA,35.4375,45.84166666666667,102.42916666666667,20,15,6.7
2018-07-25T00:00:00Z,681,Moggio,5.5,NA,NA,NA,NA,NA,NA,NA,NA,0.26666666666666666,2.6083333333333334,3.2333333333333334,152.03333333333333,20,18,NA
2018-07-25T00:00:00Z,642,Pavia Via Folperti,4.7,NA,0.4,NA,NA,NA,NA,NA,NA,NA,14.275,17.1625,102.9,11,6,2.125
2018-07-25T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,12.279166666666667,16.545833333333334,NA,13,10,7.7125
2018-07-25T00:00:00Z,703,Schivenoglia,430.6,NA,0.1,NA,NA,NA,0.5045454545454545,NA,NA,NA,17.131818181818183,21.30909090909091,82.23636363636363,32,20,1.7545454545454546
2018-07-26T00:00:00Z,677,Cremona Via Fatebenefratelli,10,NA,NA,NA,NA,NA,0.2875,NA,NA,NA,28.008333333333333,31.729166666666668,97.15,31,21,0.7875
2018-07-26T00:00:00Z,705,Milano Pascal Citta Studi,9.2,NA,0.7,NA,1.7,NA,NA,NA,NA,NA,32.9375,42.55,103.0875,26,19,4.520833333333333
2018-07-26T00:00:00Z,681,Moggio,5.7,NA,NA,NA,NA,NA,NA,NA,NA,0.35833333333333334,2.6,3.05,144.38333333333333,21,14,NA
2018-07-26T00:00:00Z,642,Pavia Via Folperti,8.6,NA,0.3,NA,NA,NA,NA,NA,NA,NA,16.125,19.466666666666665,105.5875,26,18,1.2541666666666667
2018-07-26T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,11.558333333333334,16.029166666666665,NA,21,13,6.5874999999999995
2018-07-26T00:00:00Z,703,Schivenoglia,190.2,NA,0.3,NA,NA,NA,0.5347826086956522,NA,NA,NA,16.17391304347826,21.98695652173913,75.21739130434783,33,23,1.8
2018-07-27T00:00:00Z,677,Cremona Via Fatebenefratelli,8.3,NA,NA,NA,NA,NA,0.23750000000000002,NA,NA,NA,23.6375,25.3125,95.85,24,20,1.3
2018-07-27T00:00:00Z,705,Milano Pascal Citta Studi,8.6,NA,0.5,NA,1.3,NA,NA,NA,NA,NA,27.433333333333334,34.145833333333336,106.6625,15,12,3.2875
2018-07-27T00:00:00Z,681,Moggio,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,2.75,3.908333333333333,NA,NA,NA,NA
2018-07-27T00:00:00Z,642,Pavia Via Folperti,6.7,NA,0.6,NA,NA,NA,NA,NA,NA,NA,14.870833333333334,19.054166666666667,97.35416666666667,15,18,1.3625
2018-07-27T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,11.029166666666667,15.433333333333334,NA,26,23,15.104166666666666
2018-07-27T00:00:00Z,703,Schivenoglia,58.5,NA,0.1,NA,NA,NA,0.5380952380952381,NA,NA,NA,16.633333333333333,25.51904761904762,81.60952380952381,23,17,2.7666666666666666
2018-07-28T00:00:00Z,677,Cremona Via Fatebenefratelli,10.5,NA,NA,NA,NA,NA,0.29583333333333334,NA,NA,NA,25.816666666666666,28.6125,86.60833333333333,26,23,1.7916666666666667
2018-07-28T00:00:00Z,705,Milano Pascal Citta Studi,7.9,NA,0.5,NA,1.1,NA,NA,NA,NA,NA,22.795833333333334,30.258333333333333,97.67916666666667,18,15,3.875
2018-07-28T00:00:00Z,681,Moggio,5.6,NA,NA,NA,NA,NA,NA,NA,NA,0.39166666666666666,2.1083333333333334,3.25,132.3304347826087,22,16,NA
2018-07-28T00:00:00Z,642,Pavia Via Folperti,4,NA,0.3,NA,NA,NA,NA,NA,NA,NA,16.104166666666668,19.416666666666668,82.42083333333333,18,16,1.5083333333333333
2018-07-28T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,9.5125,14.5375,NA,23,15,6.479166666666667
2018-07-28T00:00:00Z,703,Schivenoglia,54.6,NA,0.1,NA,NA,NA,0.5666666666666667,NA,NA,NA,18.041666666666668,28.179166666666667,82.49166666666667,30,20,2.1708333333333334
2018-07-29T00:00:00Z,677,Cremona Via Fatebenefratelli,7.3,NA,NA,NA,NA,NA,0.23333333333333334,NA,NA,NA,17.7,17.991666666666667,91.1625,21,16,1.075
2018-07-29T00:00:00Z,705,Milano Pascal Citta Studi,7.5,NA,0.6,NA,1.1,NA,NA,NA,NA,NA,23.3875,30.308333333333334,90.26666666666667,16,13,3.4791666666666665
2018-07-29T00:00:00Z,681,Moggio,5.1,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1.5416666666666667,2.966666666666667,120.62916666666666,6,5,NA
2018-07-29T00:00:00Z,642,Pavia Via Folperti,4,NA,0.3,NA,NA,NA,NA,NA,NA,NA,13.145833333333334,16.229166666666668,76.67083333333333,10,9,1.3291666666666666
2018-07-29T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,8.9875,14.9375,NA,18,11,10.120833333333334
2018-07-29T00:00:00Z,703,Schivenoglia,43.1,NA,0.1,NA,NA,NA,0.5708333333333333,NA,NA,NA,15.4,20.233333333333334,79.77916666666667,17,11,1.775
2018-07-30T00:00:00Z,677,Cremona Via Fatebenefratelli,6.1,NA,NA,NA,NA,NA,0.3208333333333333,NA,NA,NA,30.916666666666668,34.63333333333333,84.63478260869564,29,23,1.3041666666666667
2018-07-30T00:00:00Z,705,Milano Pascal Citta Studi,7.4,NA,0.9,NA,2.2,NA,NA,NA,NA,NA,43.27916666666667,55.2125,92.62083333333334,22,16,3.8333333333333335
2018-07-30T00:00:00Z,681,Moggio,5.2,NA,NA,NA,NA,NA,NA,NA,NA,0.45,1.7833333333333334,2.6333333333333333,129.90416666666667,14,12,NA
2018-07-30T00:00:00Z,642,Pavia Via Folperti,3.1,NA,0.3,NA,NA,NA,NA,NA,NA,NA,14.845833333333333,19.28333333333333,85.12083333333334,NA,21,1.9166666666666667
2018-07-30T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,13.65,20.041666666666668,NA,25,18,7.166666666666667
2018-07-30T00:00:00Z,703,Schivenoglia,44.5,NA,0.1,NA,NA,NA,0.6,NA,NA,NA,20.354545454545455,31.795454545454547,73.74545454545455,22,17,1.7727272727272727
2018-07-31T00:00:00Z,677,Cremona Via Fatebenefratelli,9,NA,NA,NA,NA,NA,0.32916666666666666,NA,NA,NA,34.6875,39.55833333333334,101.38333333333334,37,26,1.4375
2018-07-31T00:00:00Z,705,Milano Pascal Citta Studi,8.1,NA,1,NA,2.2,NA,NA,NA,NA,NA,45.9421052631579,63.05263157894737,85.13333333333333,24,17,4.305555555555555
2018-07-31T00:00:00Z,681,Moggio,5.7,NA,NA,NA,NA,NA,NA,NA,NA,0.325,2.3916666666666666,3.3666666666666667,159.2375,15,13,NA
2018-07-31T00:00:00Z,642,Pavia Via Folperti,5.3,NA,0.4,NA,NA,NA,NA,NA,NA,NA,17.741666666666667,22.425,105.4625,35,19,1.9041666666666666
2018-07-31T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,14.933333333333334,21.558333333333334,NA,27,14,6.129166666666666
2018-07-31T00:00:00Z,703,Schivenoglia,31.8,NA,0.2,NA,NA,NA,0.6227272727272727,NA,NA,NA,21.71818181818182,28.131818181818183,87.6,29,19,2.1
2018-08-01T00:00:00Z,677,Cremona Via Fatebenefratelli,14.5,NA,NA,NA,NA,NA,0.2916666666666667,NA,NA,NA,30.204166666666666,35.108333333333334,109.65416666666667,38,29,1.2708333333333333
2018-08-01T00:00:00Z,705,Milano Pascal Citta Studi,8.8,NA,0.7,NA,1.7,NA,NA,NA,NA,NA,37.91818181818182,47.24090909090909,108.60909090909091,25,18,4.054545454545455
2018-08-01T00:00:00Z,681,Moggio,5.4,NA,NA,NA,NA,NA,NA,NA,NA,0.35833333333333334,1.9083333333333332,3.425,153.10416666666666,22,19,NA
2018-08-01T00:00:00Z,642,Pavia Via Folperti,13,NA,0.4,NA,NA,NA,NA,NA,NA,NA,17.620833333333334,21.4625,109.52499999999999,NA,NA,2.283333333333333
2018-08-01T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,14.104166666666666,18.958333333333332,NA,32,NA,5.0875
2018-08-01T00:00:00Z,703,Schivenoglia,28,NA,0.1,NA,NA,NA,0.6478260869565217,NA,NA,NA,19.33478260869565,24.043478260869566,96.47391304347826,42,24,2.2217391304347824
2018-08-02T00:00:00Z,677,Cremona Via Fatebenefratelli,8.7,NA,NA,NA,NA,NA,0.24782608695652175,NA,NA,NA,29.295652173913044,35.595652173913045,93.23478260869565,25,13,1.5826086956521739
2018-08-02T00:00:00Z,705,Milano Pascal Citta Studi,7,NA,0.4,NA,1,NA,NA,NA,NA,NA,24.670833333333334,32.65,98.81666666666666,22,14,3.7541666666666664
2018-08-02T00:00:00Z,681,Moggio,4.7,NA,NA,NA,NA,NA,NA,NA,NA,0.35,1.35,2.075,114.30416666666667,10,8,NA
2018-08-02T00:00:00Z,642,Pavia Via Folperti,6.8,NA,0.3,NA,NA,NA,NA,NA,NA,NA,15.25,18.5625,99.15,19,12,1.2666666666666666
2018-08-02T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,15.220833333333333,20.741666666666667,NA,26,NA,6.566666666666666
2018-08-02T00:00:00Z,703,Schivenoglia,29.6,NA,0.5,NA,NA,NA,0.6041666666666666,NA,NA,NA,15.75,18.3875,87.125,20,18,1.475
2018-08-03T00:00:00Z,677,Cremona Via Fatebenefratelli,9.5,NA,NA,NA,NA,NA,0.225,NA,NA,NA,25.258333333333333,27.158333333333335,94.42916666666666,22,12,0.975
2018-08-03T00:00:00Z,705,Milano Pascal Citta Studi,7,NA,0.4,NA,1.3,NA,NA,NA,NA,NA,26.575,34.56666666666666,94.12916666666666,22,15,3.65
2018-08-03T00:00:00Z,681,Moggio,5.1,NA,NA,NA,NA,NA,NA,NA,NA,0.3833333333333333,1.95,2.95,124.15,15,13,NA
2018-08-03T00:00:00Z,642,Pavia Via Folperti,15.7,NA,0.2,NA,NA,NA,NA,NA,NA,NA,16.066666666666666,19.754166666666666,88.82916666666667,23,15,1.25
2018-08-03T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,17.1875,22.854166666666668,NA,30,NA,5.408333333333333
2018-08-03T00:00:00Z,703,Schivenoglia,30.4,NA,0.1,NA,NA,NA,0.6124999999999999,NA,NA,NA,20.3875,29.724999999999998,66.1625,18,13,1.4304347826086956
2018-08-04T00:00:00Z,677,Cremona Via Fatebenefratelli,9.6,NA,NA,NA,NA,NA,0.2708333333333333,NA,NA,NA,21.683333333333334,22.179166666666667,101.38333333333333,24,18,0.7583333333333333
2018-08-04T00:00:00Z,705,Milano Pascal Citta Studi,7.8,NA,0.4,NA,1,NA,NA,NA,NA,NA,22.420833333333334,29.725,107.3875,18,13,3.9125
2018-08-04T00:00:00Z,681,Moggio,5.2,NA,NA,NA,NA,NA,NA,NA,NA,0.4916666666666667,1.875,2.7,127.00833333333334,14,13,NA
2018-08-04T00:00:00Z,642,Pavia Via Folperti,9.7,NA,0.2,NA,NA,NA,NA,NA,NA,NA,10.8875,13.383333333333333,100.71666666666667,15,10,1.4041666666666668
2018-08-04T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,13.3,18.366666666666667,NA,28,17,9.85
2018-08-04T00:00:00Z,703,Schivenoglia,26.7,NA,0.1,NA,NA,NA,0.6791666666666666,NA,NA,NA,15.991666666666667,20.8875,78.40833333333333,27,16,1.6166666666666667
2018-08-05T00:00:00Z,677,Cremona Via Fatebenefratelli,10.9,NA,NA,NA,NA,NA,0.2833333333333333,NA,NA,NA,23.045833333333334,24.179166666666667,93.6625,25,19,0.6708333333333333
2018-08-05T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.4,NA,1,NA,NA,NA,NA,NA,19.21666666666667,26.21666666666667,107.18333333333334,17,12,3.5541666666666667
2018-08-05T00:00:00Z,681,Moggio,5.4,NA,NA,NA,NA,NA,NA,NA,NA,0.65,1.8083333333333333,3.2,123.8,18,14,NA
2018-08-05T00:00:00Z,642,Pavia Via Folperti,9.2,NA,0.2,NA,NA,NA,NA,NA,NA,NA,10.6125,13.566666666666666,96.24583333333334,19,6,1.3708333333333333
2018-08-05T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,11.0375,15.195833333333333,NA,24,13,5.9625
2018-08-05T00:00:00Z,703,Schivenoglia,31.5,NA,0.1,NA,NA,NA,0.6666666666666666,NA,NA,NA,13.341666666666667,17.516666666666666,76.10416666666667,26,16,1.625
2018-08-06T00:00:00Z,677,Cremona Via Fatebenefratelli,11.1,NA,NA,NA,NA,NA,0.29583333333333334,NA,NA,NA,35.354166666666664,39.6,60.26842105263158,30,21,1.0458333333333334
2018-08-06T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.69285714285714,43.26428571428571,73.68571428571428,18,14,3.7857142857142856
2018-08-06T00:00:00Z,681,Moggio,6,NA,NA,NA,NA,NA,NA,NA,NA,0.49166666666666664,1.8583333333333334,2.875,138.9125,22,19,NA
2018-08-06T00:00:00Z,642,Pavia Via Folperti,12.9,NA,0.3,NA,NA,NA,NA,NA,NA,NA,16.395833333333332,20.27916666666667,94.5625,39,23,1.6708333333333334
2018-08-06T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,15.529166666666667,21.975,NA,28,16,4.833333333333333
2018-08-06T00:00:00Z,703,Schivenoglia,22.3,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,11.841666666666667,12.666666666666668,84.71304347826087,24,13,3.1791666666666667
2018-08-07T00:00:00Z,677,Cremona Via Fatebenefratelli,9.6,NA,NA,NA,NA,NA,0.23333333333333334,NA,NA,NA,21.0125,21.441666666666666,108.02916666666667,22,14,1.0458333333333334
2018-08-07T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.84166666666667,16,12,NA
2018-08-07T00:00:00Z,681,Moggio,5.3,NA,NA,NA,NA,NA,NA,NA,NA,0.45,1.2416666666666667,2.3083333333333336,111.35,13,10,NA
2018-08-07T00:00:00Z,642,Pavia Via Folperti,6.9,NA,0.2,NA,NA,NA,NA,NA,NA,NA,9.270833333333334,11.870833333333334,110.225,11,8,1.2458333333333333
2018-08-07T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,6.775,10.2125,NA,17,11,5.179166666666666
2018-08-07T00:00:00Z,703,Schivenoglia,17,NA,0.1,NA,NA,NA,0.12083333333333333,NA,NA,NA,13.708333333333334,15.916666666666666,70.94166666666666,32,18,2.033333333333333
2018-08-08T00:00:00Z,677,Cremona Via Fatebenefratelli,8.9,NA,NA,NA,NA,NA,0.2375,NA,NA,NA,22.991666666666667,23.758333333333333,95.32083333333334,28,16,0.49583333333333335
2018-08-08T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.3125,NA,16,NA
2018-08-08T00:00:00Z,681,Moggio,5.6,NA,NA,NA,NA,NA,NA,NA,NA,0.55,1.9333333333333333,2.7916666666666665,129.72083333333333,23,15,NA
2018-08-08T00:00:00Z,642,Pavia Via Folperti,4.7,NA,0.2,NA,NA,NA,NA,NA,NA,NA,13.5,16.775,93.02083333333333,17,9,1.3375000000000001
2018-08-08T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,9.354166666666666,13.404166666666667,NA,20,12,10.825
2018-08-08T00:00:00Z,703,Schivenoglia,30.7,NA,0.2,NA,NA,NA,0.1375,NA,NA,NA,10.85,12.4625,77.97083333333333,27,17,1.8958333333333333
2018-08-09T00:00:00Z,677,Cremona Via Fatebenefratelli,9.5,NA,NA,NA,NA,NA,0.22916666666666669,NA,NA,NA,21.4625,22.65416666666667,93.90416666666667,34,17,0.5333333333333333
2018-08-09T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,77,19,NA,NA
2018-08-09T00:00:00Z,681,Moggio,5.2,NA,NA,NA,NA,NA,NA,NA,NA,0.475,1.2416666666666667,2.1833333333333336,107.90416666666667,15,10,NA
2018-08-09T00:00:00Z,642,Pavia Via Folperti,3.9,NA,0.2,NA,NA,NA,NA,NA,NA,NA,11.370833333333334,14.633333333333333,81.87916666666666,20,18,1.3541666666666667
2018-08-09T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,9.920833333333333,14.95,NA,20,12,14.5625
2018-08-09T00:00:00Z,703,Schivenoglia,23.1,NA,0.3,NA,NA,NA,0.1125,NA,NA,NA,8.791666666666666,9.604166666666666,84.49166666666666,22,14,2.35
2018-08-10T00:00:00Z,677,Cremona Via Fatebenefratelli,9,NA,NA,NA,NA,NA,0.22083333333333333,NA,NA,NA,22.45,25.141666666666666,72.4125,22,13,0.3666666666666667
2018-08-10T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.775,22.8875,84.2235294117647,NA,NA,4.9375
2018-08-10T00:00:00Z,681,Moggio,4.9,NA,NA,NA,NA,NA,NA,NA,NA,0.5333333333333333,0.9916666666666667,2.2,103.30416666666667,14,12,NA
2018-08-10T00:00:00Z,642,Pavia Via Folperti,4.2,NA,0.2,NA,NA,NA,NA,NA,NA,NA,10.525,14.183333333333334,80.92083333333333,25,12,1.8375
2018-08-10T00:00:00Z,693,Sannazzaro De Burgondi Agip,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,7.6375,12.729166666666666,NA,25,13,9.3875
2018-08-10T00:00:00Z,703,Schivenoglia,NA,NA,0.5,NA,NA,NA,0.1,NA,NA,NA,12.6125,14.666666666666668,73.99166666666667,19,10,0.9958333333333333
2018-08-11T00:00:00Z,677,Cremona Via Fatebenefratelli,10.1,NA,NA,NA,NA,NA,0.23333333333333334,NA,NA,NA,18.2,22.191666666666666,88.7625,24,16,0.5583333333333333
2018-08-11T00:00:00Z,705,Milano Pascal Citta Studi,5.4,NA,0.2,NA,0.8,NA,NA,NA,NA,NA,18.970833333333335,25.97083333333333,86.59166666666667,17,12,4.058333333333334
2018-08-11T00:00:00Z,681,Moggio,4.8,NA,NA,NA,NA,NA,NA,NA,NA,0.48333333333333334,1.6916666666666667,2.4166666666666665,109.60833333333333,17,13,NA
