,0
0,0.25308645
1,0.22839506
2,0.12962963
3,0.30246913
4,0.28395063
5,0.39506173
6,0.5123457
7,0.5740741
8,0.43209878
9,0.24691357
10,0.1419753
11,0.0925926
12,0.19753087
13,0.25308645
14,0.35802472
15,0.47530866
16,0.5185185
17,0.4382716
18,0.36419755
19,0.4814815
20,0.24691357
21,0.2345679
22,0.39506173
23,0.58641976
24,0.2777778
25,0.24074073
26,0.15432099
27,0.12345679
28,0.26543212
29,0.308642
30,0.35802472
31,0.35185188
32,0.1419753
33,0.09876543
34,0.25308645
35,0.32098767
36,0.45679015
37,0.39506173
38,0.21604939
39,0.18518518
40,0.24074073
41,0.308642
42,0.3888889
43,0.39506173
44,0.33333334
45,0.17283951
46,0.04938272
47,0.09876543
48,0.22839506
49,0.15432099
50,0.16049382
51,0.074074075
52,0.111111104
53,0.13580246
54,0.111111104
55,0.08641975
56,0.15432099
57,0.16049382
58,0.22222222
59,0.31481484
60,0.2777778
61,0.13580246
62,0.08024691
63,0.26543212
64,0.25925928
65,0.25925928
66,0.117283955
67,0.04938272
68,0.08024691
69,0.10493827
70,0.111111104
71,0.4197531
72,0.6111111
73,0.2345679
74,0.043209877
75,0.06790124
76,0.117283955
77,0.17283951
78,0.20987654
79,0.117283955
80,0.17901234
81,0.18518518
82,0.12345679
83,0.17283951
84,0.21604939
85,0.21604939
86,0.16049382
87,0.1419753
88,0.10493827
89,0.0925926
90,0.13580246
91,0.18518518
92,0.17283951
93,0.14814815
94,0.09876543
95,0.14814815
96,0.12962963
97,0.12345679
98,0.17901234
99,0.111111104
100,0.111111104
101,0.12345679
102,0.06790124
103,0.08024691
104,0.08641975
105,0.06790124
106,0.10493827
107,0.055555556
108,0.04938272
109,0.08024691
110,0.0925926
111,0.0925926
112,0.12345679
113,0.06172839
114,0.10493827
115,0.043209877
116,0.06172839
117,0.12962963
118,0.13580246
119,0.074074075
120,0.0925926
121,0.06790124
122,0.06790124
123,0.074074075
124,0.08641975
125,0.043209877
126,0.074074075
127,0.08641975
128,0.06790124
129,0.074074075
130,0.06172839
131,0.030864198
132,0.08641975
133,0.074074075
134,0.055555556
135,0.055555556
136,0.10493827
137,0.08641975
138,0.074074075
139,0.08641975
140,0.06790124
141,0.06790124
142,0.10493827
143,0.16666667
144,0.14814815
145,0.06172839
146,0.06172839
147,0.09876543
148,0.21604939
149,0.3703704
150,0.030864198
151,0.35185188
152,0.10493827
153,0.24074073
154,0.40123457
155,0.06790124
156,0.06790124
157,0.10493827
158,0.12345679
159,0.074074075
160,0.055555556
161,0.10493827
162,0.1419753
163,0.1419753
164,0.17283951
165,0.17901234
166,0.17283951
167,0.06790124
168,0.06790124
169,0.06790124
170,0.06172839
171,0.04938272
172,0.117283955
173,0.18518518
174,0.16049382
175,0.0925926
176,0.06172839
177,0.12345679
178,0.08024691
179,0.08641975
180,0.111111104
181,0.09876543
182,0.15432099
183,0.074074075
184,0.08641975
185,0.12962963
186,0.06172839
187,0.111111104
188,0.12962963
189,0.24691357
190,0.12962963
191,0.0925926
192,0.08641975
193,0.17283951
194,0.16049382
195,0.1419753
196,0.17901234
197,0.22222222
198,0.19753087
199,0.17901234
200,0.21604939
201,0.22222222
202,0.1419753
203,0.1419753
204,0.2777778
205,0.0925926
206,0.055555556
207,0.055555556
208,0.043209877
209,0.06172839
210,0.074074075
211,0.117283955
212,0.22839506
213,0.18518518
214,0.055555556
215,0.043209877
216,0.043209877
217,0.08024691
218,0.15432099
219,0.16049382
220,0.33950618
221,0.25925928
222,0.111111104
223,0.10493827
224,0.06790124
225,0.08641975
226,0.22222222
227,0.27160496
228,0.38271606
229,0.34567901
230,0.17283951
231,0.074074075
232,0.1419753
233,0.21604939
234,0.14814815
235,0.33950618
236,0.32098767
237,0.18518518
238,0.28395063
239,0.21604939
240,0.19753087
241,0.24074073
242,0.19753087
243,0.2037037
244,0.34567901
245,0.41358027
246,0.308642
247,0.25925928
248,0.15432099
249,0.0925926
250,0.16666667
251,0.08641975
252,0.09876543
253,0.14814815
254,0.2345679
255,0.3271605
256,0.34567901
257,0.30246913
258,0.31481484
259,0.3888889
260,0.25308645
261,0.12345679
262,0.117283955
263,0.1419753
264,0.08641975
265,0.09876543
266,0.08024691
267,0.12962963
268,0.24691357
269,0.22222222
270,0.29012346
271,0.29012346
272,0.28395063
273,0.33333334
274,0.3271605
275,0.24691357
276,0.2777778
277,0.35802472
278,0.35802472
279,0.10493827
280,0.18518518
281,0.30246913
282,0.25925928
