,0
0,0.044444446
1,0.17777778
2,0.033333335
3,0.07777778
4,0.06666667
5,0.033333335
6,0.055555556
7,0.12222222
8,0.06666667
9,0.06666667
10,0.055555556
11,0.07777778
12,0.044444446
13,0.011111111
14,0.06666667
15,0.06666667
16,0.044444446
17,0.13333334
18,0.1
19,0.2
20,0.22222222
21,0.2
22,0.08888889
23,0.033333335
24,0.044444446
25,0.1
26,0.06666667
27,0.08888889
28,0.16666667
29,0.15555556
30,0.011111111
31,0.07777778
32,0.1
33,0.34444445
34,0.44444445
35,0.08888889
36,0.022222223
37,0.0
38,0.0
39,0.044444446
40,0.12222222
41,0.34444445
42,0.07777778
43,0.1
44,0.25555557
45,0.06666667
46,0.08888889
47,0.36666667
48,0.32222223
49,0.16666667
50,0.33333334
51,0.07777778
52,0.055555556
53,0.055555556
54,0.11111111
55,0.06666667
56,0.011111111
57,0.022222223
58,0.06666667
59,0.16666667
60,0.055555556
61,0.022222223
62,0.08888889
63,0.13333334
64,0.044444446
65,0.055555556
66,0.31111112
67,0.23333333
68,0.08888889
69,0.1
70,0.15555556
71,0.2777778
72,0.18888889
73,0.25555557
74,0.33333334
75,0.23333333
76,0.22222222
77,0.15555556
78,0.17777778
79,0.2
80,0.23333333
81,0.23333333
82,0.44444445
83,0.5222222
84,0.17777778
85,0.055555556
86,0.15555556
87,0.24444444
88,0.34444445
89,0.3888889
90,0.2888889
91,0.25555557
92,0.2777778
93,0.33333334
94,0.2888889
95,0.21111111
96,0.17777778
97,0.13333334
98,0.14444445
99,0.14444445
100,0.2
101,0.24444444
102,0.23333333
103,0.21111111
104,0.23333333
105,0.15555556
106,0.055555556
107,0.22222222
108,0.3
109,0.35555556
110,0.14444445
111,0.16666667
112,0.21111111
113,0.08888889
114,0.044444446
115,0.07777778
116,0.07777778
117,0.033333335
118,0.044444446
119,0.13333334
120,0.16666667
121,0.17777778
122,0.22222222
123,0.24444444
124,0.2
125,0.18888889
126,0.055555556
127,0.06666667
128,0.12777779
129,0.18888889
130,0.08888889
131,0.12222222
132,0.14444445
133,0.18888889
134,0.11111111
135,0.11904763
136,0.12698413
137,0.13492064
138,0.14285713
139,0.15079366
140,0.15873016
141,0.16666667
142,0.13333334
143,0.21111111
144,0.13333334
145,0.23333333
146,0.14444445
147,0.26666668
148,0.23333333
149,0.08888889
150,0.06666667
151,0.07777778
152,0.11111111
153,0.08888889
154,0.022222223
155,0.11111111
156,0.06666667
157,0.07777778
158,0.08888889
159,0.1
160,0.06666667
161,0.07777778
162,0.11111111
163,0.033333335
164,0.044444446
165,0.055555556
166,0.044444446
167,0.022222223
168,0.055555556
169,0.07777778
170,0.2
171,0.2777778
172,0.12222222
173,0.18888889
174,0.17777778
175,0.15555556
176,0.2
177,0.24444444
178,0.13333334
179,0.08888889
180,0.044444446
181,0.1
182,0.15555556
183,0.11111111
184,0.15555556
185,0.2888889
186,0.31111112
187,0.1
188,0.011111111
189,0.08888889
190,0.13333334
191,0.2
192,0.11111111
193,0.14444445
194,0.11111111
195,0.13333334
196,0.14444445
197,0.17777778
198,0.07777778
199,0.16666667
200,0.06666667
201,0.08888889
202,0.13333334
203,0.23333333
204,0.2
205,0.26666668
206,0.33333334
207,0.16666667
208,0.14444445
209,0.13333334
210,0.033333335
211,0.022222223
212,0.044444446
213,0.07777778
214,0.13333334
215,0.15555556
216,0.15555556
217,0.2
218,0.14444445
219,0.24444444
220,0.13333334
221,0.06666667
222,0.06666667
223,0.14444445
224,0.07777778
225,0.12222222
226,0.055555556
227,0.14444445
228,0.17777778
229,0.13333334
230,0.022222223
231,0.08888889
232,0.14444445
233,0.14444445
234,0.22222222
235,0.17777778
236,0.11111111
237,0.11111111
238,0.011111111
239,0.044444446
240,0.044444446
241,0.08888889
242,0.15555556
243,0.2
244,0.22222222
245,0.033333335
246,0.11111111
247,0.11111111
248,0.26666668
249,0.22222222
250,0.24444444
251,0.35555556
252,0.22222222
253,0.12222222
254,0.21111111
255,0.26666668
256,0.21111111
257,0.21111111
258,0.0
259,0.06666667
260,0.07777778
261,0.06666667
262,0.022222223
263,0.044444446
264,0.022222223
265,0.022222223
266,0.12222222
267,0.12222222
268,0.022222223
269,0.022222223
270,0.055555556
271,0.011111111
272,0.022222223
273,0.022222223
274,0.022222223
275,0.08888889
276,0.07777778
277,0.011111111
278,0.0
279,0.0
280,0.21111111
281,0.06666667
282,0.057777777
283,0.048888892
284,0.04
285,0.031111112
286,0.022222223
287,0.13333334
288,0.033333335
289,0.033333335
290,0.033333335
291,0.055555556
292,0.011111111
293,0.025925925
294,0.040740743
295,0.055555556
296,0.0
297,0.022222223
298,0.1
299,0.16666667
300,0.16666667
301,0.044444446
302,0.23333333
303,0.3888889
304,0.06666667
305,0.07777778
306,0.11111111
307,0.13333334
308,0.21111111
309,0.33333334
310,0.15555556
311,0.15555556
312,0.13333334
313,0.055555556
314,0.06666667
315,0.06111111
316,0.055555556
317,0.011111111
318,0.12222222
319,0.15555556
320,0.12222222
321,0.17777778
322,0.08888889
323,0.13333334
324,0.11111111
325,0.16666667
326,0.12222222
327,0.12222222
328,0.16666667
329,0.033333335
330,0.033333335
331,0.0
332,0.022222223
333,0.0
334,0.044444446
335,0.011111111
336,0.011111111
337,0.033333335
338,0.011111111
339,0.011111111
340,0.022222223
341,0.011111111
342,0.011111111
343,0.0055555557
344,0.0
345,0.0
346,0.011111111
347,0.011111111
348,0.022222223
349,0.033333335
350,0.011111111
351,0.016666668
352,0.022222223
353,0.022222223
354,0.044444446
355,0.022222223
356,0.022222223
357,0.0
358,0.044444446
