,var1(t-5),var2(t-5),var3(t-5),var4(t-5),var5(t-5),var6(t-5),var7(t-5),var1(t-4),var2(t-4),var3(t-4),var4(t-4),var5(t-4),var6(t-4),var7(t-4),var1(t-3),var2(t-3),var3(t-3),var4(t-3),var5(t-3),var6(t-3),var7(t-3),var1(t-2),var2(t-2),var3(t-2),var4(t-2),var5(t-2),var6(t-2),var7(t-2),var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t)
18,0.23976609,0.12531328,0.24528301,0.05809894,1.0,0.24960437,0.024752473,0.0877193,0.055137843,0.08805031,0.084666036,0.33333334,0.21156275,0.0,0.30409357,0.16290727,0.29559746,0.0123372385,1.0,0.1714778,0.0,0.4269006,0.2030075,0.43396226,0.08936833,1.0,0.1572147,0.0,0.4385965,0.12280701,0.45911947,0.0861377,1.0,0.1016046,0.0,0.0,0.092731826,0.2327044,0.33046708,0.0,0.10350768,0.0024752475
19,0.0877193,0.055137843,0.08805031,0.084666036,0.33333334,0.21156275,0.0,0.30409357,0.16290727,0.29559746,0.0123372385,1.0,0.1714778,0.0,0.4269006,0.2030075,0.43396226,0.08936833,1.0,0.1572147,0.0,0.4385965,0.12280701,0.45911947,0.0861377,1.0,0.1016046,0.0,0.21637428,0.092731826,0.2327044,0.33046708,0.0,0.10350768,0.0024752475,0.0,0.040100247,0.29559746,0.18681468,1.0,0.15827641,0.0024752475
20,0.30409357,0.16290727,0.29559746,0.0123372385,1.0,0.1714778,0.0,0.4269006,0.2030075,0.43396226,0.08936833,1.0,0.1572147,0.0,0.4385965,0.12280701,0.45911947,0.0861377,1.0,0.1016046,0.0,0.21637428,0.092731826,0.2327044,0.33046708,0.0,0.10350768,0.0024752475,0.24561402,0.040100247,0.29559746,0.18681468,1.0,0.15827641,0.0024752475,0.0,0.030075185,0.44025156,0.03502863,0.0,0.09926081,0.0
21,0.4269006,0.2030075,0.43396226,0.08936833,1.0,0.1572147,0.0,0.4385965,0.12280701,0.45911947,0.0861377,1.0,0.1016046,0.0,0.21637428,0.092731826,0.2327044,0.33046708,0.0,0.10350768,0.0024752475,0.24561402,0.040100247,0.29559746,0.18681468,1.0,0.15827641,0.0024752475,0.4269006,0.030075185,0.44025156,0.03502863,0.0,0.09926081,0.0,0.0,0.17042606,0.49056602,0.05121396,0.0,0.09455318,0.007425742
22,0.4385965,0.12280701,0.45911947,0.0861377,1.0,0.1016046,0.0,0.21637428,0.092731826,0.2327044,0.33046708,0.0,0.10350768,0.0024752475,0.24561402,0.040100247,0.29559746,0.18681468,1.0,0.15827641,0.0024752475,0.4269006,0.030075185,0.44025156,0.03502863,0.0,0.09926081,0.0,0.45614037,0.17042606,0.49056602,0.05121396,0.0,0.09455318,0.007425742,0.0,0.057644106,0.37106916,0.20169179,1.0,0.15366894,0.0024752475
23,0.21637428,0.092731826,0.2327044,0.33046708,0.0,0.10350768,0.0024752475,0.24561402,0.040100247,0.29559746,0.18681468,1.0,0.15827641,0.0024752475,0.4269006,0.030075185,0.44025156,0.03502863,0.0,0.09926081,0.0,0.45614037,0.17042606,0.49056602,0.05121396,0.0,0.09455318,0.007425742,0.33333334,0.057644106,0.37106916,0.20169179,1.0,0.15366894,0.0024752475,0.0,0.0726817,0.28301886,0.030769352,0.0,0.14731866,0.0
24,0.24561402,0.040100247,0.29559746,0.18681468,1.0,0.15827641,0.0024752475,0.4269006,0.030075185,0.44025156,0.03502863,0.0,0.09926081,0.0,0.45614037,0.17042606,0.49056602,0.05121396,0.0,0.09455318,0.007425742,0.33333334,0.057644106,0.37106916,0.20169179,1.0,0.15366894,0.0024752475,0.28654972,0.0726817,0.28301886,0.030769352,0.0,0.14731866,0.0,0.0,0.08771929,0.18238993,0.04736483,1.0,0.15248704,0.00990099
25,0.4269006,0.030075185,0.44025156,0.03502863,0.0,0.09926081,0.0,0.45614037,0.17042606,0.49056602,0.05121396,0.0,0.09455318,0.007425742,0.33333334,0.057644106,0.37106916,0.20169179,1.0,0.15366894,0.0024752475,0.28654972,0.0726817,0.28301886,0.030769352,0.0,0.14731866,0.0,0.18128654,0.08771929,0.18238993,0.04736483,1.0,0.15248704,0.00990099,0.0,0.032581452,0.22012578,0.041732512,1.0,0.11120015,0.014851484
26,0.45614037,0.17042606,0.49056602,0.05121396,0.0,0.09455318,0.007425742,0.33333334,0.057644106,0.37106916,0.20169179,1.0,0.15366894,0.0024752475,0.28654972,0.0726817,0.28301886,0.030769352,0.0,0.14731866,0.0,0.18128654,0.08771929,0.18238993,0.04736483,1.0,0.15248704,0.00990099,0.22222222,0.032581452,0.22012578,0.041732512,1.0,0.11120015,0.014851484,0.0,0.01754386,0.20754716,0.14664379,1.0,0.11454557,0.1361386
27,0.33333334,0.057644106,0.37106916,0.20169179,1.0,0.15366894,0.0024752475,0.28654972,0.0726817,0.28301886,0.030769352,0.0,0.14731866,0.0,0.18128654,0.08771929,0.18238993,0.04736483,1.0,0.15248704,0.00990099,0.22222222,0.032581452,0.22012578,0.041732512,1.0,0.11120015,0.014851484,0.19298247,0.01754386,0.20754716,0.14664379,1.0,0.11454557,0.1361386,0.0,0.007518797,0.20125785,0.23955856,0.6666666,0.15787576,0.16089107
