Date,IDStation,NameStation,Ammonia,Benzene,BlackCarbon,CO,NO,NO2,NOx,Ozone,PM10,PM25,Sulfur_dioxide,IDStation,reg_Y_nn1_ID,Date,IDStation,NameStation,Temperature,Relative_humidity,Global_radiation,Rainfall
2019-12-05T00:00:00Z,642,Pavia Via Folperti,0.8,NA,NA,NA,NA,43.18333333333334,141.79166666666666,5.320833333333334,45,38,3.783333333333333,642,642,2019-12-05T00:00:00Z,642,Pavia Via Folperti,2.3194444444444446,95.38888888888889,64.29791666666667,0
2019-12-06T00:00:00Z,642,Pavia Via Folperti,2.3,0.2,NA,NA,NA,43.579166666666666,139.95,3.9458333333333333,64,54,5.441666666666666,642,642,2019-12-06T00:00:00Z,642,Pavia Via Folperti,3.2555555555555555,93.32916666666667,38.75694444444444,0
2019-12-07T00:00:00Z,642,Pavia Via Folperti,2.1,0.3,NA,NA,NA,49.2875,119.64583333333333,6.525,69,59,4.970833333333333,642,642,2019-12-07T00:00:00Z,642,Pavia Via Folperti,4.873611111111111,85.45,60.43263888888889,0.2
2019-12-08T00:00:00Z,642,Pavia Via Folperti,10.1,0.5,NA,NA,NA,47.6125,138.90416666666667,4.041666666666667,83,74,4.920833333333333,642,642,2019-12-08T00:00:00Z,642,Pavia Via Folperti,6.071527777777778,90.67152777777778,42.240972222222226,0
2019-12-09T00:00:00Z,642,Pavia Via Folperti,3.1,0.3,NA,NA,NA,41.2375,89.06666666666666,9.116666666666667,75,63,5.179166666666666,642,642,2019-12-09T00:00:00Z,642,Pavia Via Folperti,7.030555555555556,89.38680555555555,53.70763888888889,0.2
2019-12-10T00:00:00Z,642,Pavia Via Folperti,1.9,0.1,NA,NA,NA,42.72083333333333,110.83333333333334,28.879166666666666,20,17,3.6416666666666666,642,642,2019-12-10T00:00:00Z,642,Pavia Via Folperti,8.032638888888888,50.31666666666667,76.40694444444445,0
2019-12-11T00:00:00Z,642,Pavia Via Folperti,4.6,0.1,NA,NA,NA,52.4875,132.70434782608694,5.658333333333333,48,44,4.25,642,642,2019-12-11T00:00:00Z,642,Pavia Via Folperti,2.8167832167832167,76.81258741258742,53.453146853146855,0
2019-12-12T00:00:00Z,642,Pavia Via Folperti,3.1,0,NA,NA,NA,38.541666666666664,57.49583333333333,20.083333333333332,36,31,2.5708333333333333,642,642,2019-12-12T00:00:00Z,642,Pavia Via Folperti,2.8520833333333333,89.90833333333333,28.324305555555554,2.2
2019-12-13T00:00:00Z,642,Pavia Via Folperti,0.6,0,NA,NA,NA,40.42916666666667,80.5,12.025,29,27,3.2916666666666665,642,642,2019-12-13T00:00:00Z,642,Pavia Via Folperti,1.4326388888888888,96.125,11.495138888888889,8
2019-12-14T00:00:00Z,642,Pavia Via Folperti,0.6,0.2,NA,NA,NA,46.4125,123.03333333333333,15.508333333333333,26,22,5.941666666666666,642,642,2019-12-14T00:00:00Z,642,Pavia Via Folperti,3.747916666666667,81.61041666666667,72.84236111111112,0.6000000000000001
2019-12-15T00:00:00Z,642,Pavia Via Folperti,5.6,0.1,NA,NA,NA,43.36666666666667,103.26666666666667,3.4541666666666666,40,38,3.595833333333333,642,642,2019-12-15T00:00:00Z,642,Pavia Via Folperti,3.7333333333333334,98.13472222222222,12.182638888888889,1.4000000000000001
2019-12-16T00:00:00Z,642,Pavia Via Folperti,1.2,0.5,NA,NA,NA,40.333333333333336,118.69166666666666,2.816666666666667,44,43,4.2,642,642,2019-12-16T00:00:00Z,642,Pavia Via Folperti,6.273611111111111,100,11.233333333333334,2.2
2019-12-17T00:00:00Z,642,Pavia Via Folperti,0.6,0.4,NA,NA,NA,40.75416666666667,104.4875,2.15,32,28,3.841666666666667,642,642,2019-12-17T00:00:00Z,642,Pavia Via Folperti,7.263888888888889,100,8.83125,8.6
2019-12-18T00:00:00Z,642,Pavia Via Folperti,0.1,0.5,NA,NA,NA,40.62916666666667,123.9,2.475,31,25,4.5,642,642,2019-12-18T00:00:00Z,642,Pavia Via Folperti,8.427083333333334,100,13.69513888888889,0.6000000000000001
2019-12-19T00:00:00Z,642,Pavia Via Folperti,0.1,0.5,NA,NA,NA,43.791666666666664,150.02083333333334,1.975,37,20,5.275,642,642,2019-12-19T00:00:00Z,642,Pavia Via Folperti,9.315277777777778,100,10.106944444444444,3.4000000000000004
2019-12-20T00:00:00Z,642,Pavia Via Folperti,1.6,0.2,NA,NA,NA,37.891666666666666,83.25416666666666,5.191666666666666,27,15,4.141666666666667,642,642,2019-12-20T00:00:00Z,642,Pavia Via Folperti,9.153472222222222,100,7.222222222222222,6.2
2019-12-21T00:00:00Z,642,Pavia Via Folperti,0.8,0.1,NA,NA,NA,34.95,71.52083333333333,6.191666666666666,14,NA,3.870833333333333,642,642,2019-12-21T00:00:00Z,642,Pavia Via Folperti,8.86013986013986,99.11678321678322,26.708391608391608,16.2
2019-12-22T00:00:00Z,642,Pavia Via Folperti,0.5,0,NA,NA,NA,30.4375,46.604166666666664,27.066666666666666,11,7,3.5875,642,642,2019-12-22T00:00:00Z,642,Pavia Via Folperti,9.141666666666667,86.03472222222223,61.800694444444446,24.4
2019-12-23T00:00:00Z,642,Pavia Via Folperti,0.8,0,NA,NA,NA,30.304166666666667,45.975,41.53333333333333,3,NA,2.966666666666667,642,642,2019-12-23T00:00:00Z,642,Pavia Via Folperti,9.830555555555556,52.225,71.91666666666667,0
2019-12-24T00:00:00Z,642,Pavia Via Folperti,1.5,0,NA,NA,NA,35.666666666666664,57.375,24.02916666666667,15,NA,4.070833333333333,642,642,2019-12-24T00:00:00Z,642,Pavia Via Folperti,7.988194444444445,55.74236111111111,58.55,0
2019-12-25T00:00:00Z,642,Pavia Via Folperti,1.2,0.1,NA,NA,NA,41.6,96.475,12.141666666666667,23,NA,3.7333333333333334,642,642,2019-12-25T00:00:00Z,642,Pavia Via Folperti,6.413194444444445,75.49583333333334,73.38958333333333,0
2019-12-26T00:00:00Z,642,Pavia Via Folperti,1.3,0,NA,NA,NA,34.80416666666667,70.25,10.720833333333333,29,NA,2.8833333333333333,642,642,2019-12-26T00:00:00Z,642,Pavia Via Folperti,4.064583333333333,81.27986111111112,61.02638888888889,0
2019-12-27T00:00:00Z,642,Pavia Via Folperti,1.2,NA,NA,NA,NA,41.55416666666667,115.52083333333333,4.466666666666667,50,NA,3.908333333333333,642,642,2019-12-27T00:00:00Z,642,Pavia Via Folperti,2.7715277777777776,89.88958333333333,53.644444444444446,0
2019-12-28T00:00:00Z,642,Pavia Via Folperti,1.2,NA,NA,NA,NA,44.329166666666666,140.93333333333334,5.2625,59,NA,4.429166666666666,642,642,2019-12-28T00:00:00Z,642,Pavia Via Folperti,2.1125,93.58958333333334,55.46805555555556,0
2019-12-29T00:00:00Z,642,Pavia Via Folperti,0.6,NA,NA,NA,NA,36.5125,102.26666666666667,5.629166666666666,60,NA,3.6208333333333336,642,642,2019-12-29T00:00:00Z,642,Pavia Via Folperti,1.7201388888888889,97.86458333333333,46.669444444444444,0
2019-12-30T00:00:00Z,642,Pavia Via Folperti,1.5,NA,NA,NA,NA,27.008333333333333,40.1125,25.4875,53,NA,1.825,642,642,2019-12-30T00:00:00Z,642,Pavia Via Folperti,3.2888888888888888,87.14236111111111,46.701388888888886,0
2019-12-31T00:00:00Z,642,Pavia Via Folperti,0.5,0.2,NA,NA,NA,34.9875,72.1375,11.629166666666666,63,NA,2.433333333333333,642,642,2019-12-31T00:00:00Z,642,Pavia Via Folperti,2.3243055555555556,85.83402777777778,66.80833333333334,0
