,0
0,0.29239765
1,0.2982456
2,0.18128654
3,0.099415205
4,0.21637428
5,0.19298247
6,0.12865497
7,0.30409357
8,0.374269
9,0.33333334
10,0.16959065
11,0.19298247
12,0.040935673
13,0.07017544
14,0.15789473
15,0.20077972
16,0.24366471
17,0.28654972
18,0.2631579
19,0.28654972
20,0.32163742
21,0.30409357
22,0.28654972
23,0.41520467
24,0.41520467
25,0.49122807
26,0.46783626
27,0.39181286
28,0.41520467
29,0.4385965
30,0.30409357
31,0.5964912
32,0.47953215
33,0.07017544
34,0.03508772
35,0.122807026
36,0.12865497
37,0.15204678
38,0.1754386
39,0.25730994
40,0.33333334
41,0.23976609
42,0.15204678
43,0.20467836
44,0.32163742
45,0.21052632
46,0.21052632
47,0.19298247
48,0.25146198
49,0.29239765
50,0.12865497
51,0.15204678
52,0.21052632
53,0.111111104
54,0.13450292
55,0.19298247
56,0.14619884
57,0.09356725
58,0.099415205
59,0.18128654
60,0.07602339
61,0.12865497
62,0.099415205
63,0.1754386
64,0.23976609
65,0.23976609
66,0.14035088
67,0.122807026
68,0.07602339
69,0.058479533
70,0.13450292
71,0.09356725
72,0.09356725
73,0.058479533
74,0.099415205
75,0.0877193
76,0.099415205
77,0.13450292
78,0.09356725
79,0.15497077
80,0.21637428
81,0.1754386
82,0.13450292
83,0.064327486
84,0.046783626
85,0.07602339
86,0.064327486
87,0.0877193
88,0.040935673
89,0.0877193
90,0.10526316
91,0.14619884
92,0.15789473
93,0.1754386
94,0.122807026
95,0.09356725
96,0.09356725
97,0.13450292
98,0.046783626
99,0.07017544
100,0.10526316
101,0.10526316
102,0.07017544
103,0.09356725
104,0.09356725
105,0.116959065
106,0.16959065
107,0.111111104
108,0.2748538
109,0.24561402
110,0.21637428
111,0.18128654
112,0.22807017
113,0.1851852
114,0.1423002
115,0.099415205
116,0.058479533
117,0.07017544
118,0.13450292
119,0.09356725
120,0.12865497
121,0.12865497
122,0.14035088
123,0.21052632
124,0.14619884
125,0.10526316
126,0.0877193
127,0.14619884
128,0.15204678
129,0.16959065
130,0.19298247
131,0.023391813
132,0.064327486
133,0.09356725
134,0.0877193
135,0.14619884
136,0.15789473
137,0.15204678
138,0.111111104
139,0.040935673
140,0.029239766
141,0.081871346
142,0.16374269
143,0.10526316
144,0.07602339
145,0.111111104
146,0.122807026
147,0.14619884
148,0.14035088
149,0.16374269
150,0.28070176
151,0.07017544
152,0.12865497
153,0.122807026
154,0.099415205
155,0.15204678
156,0.064327486
157,0.05263158
158,0.099415205
159,0.099415205
160,0.09356725
161,0.12865497
162,0.14035088
163,0.14035088
164,0.099415205
165,0.10526316
166,0.058479533
167,0.081871346
168,0.116959065
169,0.122807026
170,0.1754386
171,0.14619884
172,0.15204678
173,0.111111104
174,0.111111104
175,0.058479533
176,0.029239766
177,0.0058479533
178,0.023391813
179,0.07017544
180,0.07602339
181,0.122807026
182,0.081871346
183,0.09356725
184,0.10526316
185,0.081871346
186,0.07602339
187,0.1754386
188,0.1871345
189,0.12865497
190,0.16374269
191,0.1754386
192,0.0877193
193,0.01754386
194,0.046783626
195,0.05263158
196,0.14035088
197,0.21637428
198,0.16374269
199,0.111111104
200,0.18128654
201,0.23976609
202,0.07017544
203,0.01754386
204,0.058479533
205,0.111111104
206,0.10526316
207,0.122807026
208,0.19883041
209,0.10526316
210,0.19883041
211,0.2748538
212,0.30994153
213,0.25146198
214,0.14035088
215,0.15789473
216,0.1754386
217,0.23976609
218,0.35672516
219,0.47368422
220,0.2982456
221,0.3157895
222,0.29239765
223,0.22807017
224,0.1871345
225,0.25146198
226,0.24561402
