,0
0,0.044444446
1,0.17777778
2,0.033333335
3,0.07777778
4,0.06666667
5,0.033333335
6,0.055555556
7,0.12222222
8,0.06666667
9,0.06666667
10,0.055555556
11,0.07777778
12,0.044444446
13,0.011111111
14,0.06666667
15,0.06666667
16,0.044444446
17,0.13333334
18,0.1
19,0.2
20,0.22222222
21,0.2
22,0.08888889
23,0.033333335
24,0.044444446
25,0.1
26,0.06666667
27,0.08888889
28,0.16666667
29,0.15555556
30,0.011111111
31,0.07777778
32,0.1
33,0.34444445
34,0.44444445
35,0.08888889
36,0.022222223
37,0.0
38,0.0
39,0.044444446
40,0.12222222
41,0.34444445
42,0.07777778
43,0.1
44,0.25555557
45,0.06666667
46,0.08888889
47,0.36666667
48,0.32222223
49,0.16666667
50,0.33333334
51,0.07777778
52,0.055555556
53,0.055555556
54,0.11111111
55,0.06666667
56,0.022222223
57,0.06666667
58,0.16666667
59,0.055555556
60,0.022222223
61,0.08888889
62,0.13333334
63,0.044444446
64,0.055555556
65,0.31111112
66,0.23333333
67,0.08888889
68,0.1
69,0.15555556
70,0.2777778
71,0.18888889
72,0.25555557
73,0.33333334
74,0.23333333
75,0.22222222
76,0.15555556
77,0.17777778
78,0.2
79,0.23333333
80,0.23333333
81,0.44444445
82,0.5222222
83,0.17777778
84,0.055555556
85,0.15555556
86,0.24444444
87,0.34444445
88,0.3888889
89,0.2888889
90,0.25555557
91,0.2777778
92,0.33333334
93,0.2888889
94,0.21111111
95,0.17777778
96,0.13333334
97,0.14444445
98,0.14444445
99,0.35555556
100,0.14444445
101,0.16666667
102,0.21111111
103,0.08888889
104,0.044444446
105,0.07777778
106,0.07777778
107,0.033333335
108,0.044444446
109,0.13333334
110,0.16666667
111,0.17777778
112,0.22222222
113,0.24444444
114,0.2
115,0.18888889
116,0.055555556
117,0.06666667
118,0.18888889
119,0.08888889
120,0.12222222
121,0.14444445
122,0.18888889
123,0.11111111
124,0.13333334
125,0.21111111
126,0.13333334
127,0.23333333
128,0.14444445
129,0.26666668
130,0.23333333
131,0.08888889
132,0.06666667
133,0.07777778
134,0.11111111
135,0.08888889
136,0.022222223
137,0.11111111
138,0.06666667
139,0.07777778
140,0.08888889
141,0.1
142,0.06666667
143,0.07777778
144,0.11111111
145,0.033333335
146,0.044444446
147,0.055555556
148,0.044444446
149,0.022222223
150,0.055555556
151,0.07777778
152,0.2
153,0.2777778
154,0.12222222
155,0.18888889
156,0.17777778
157,0.15555556
158,0.2
159,0.24444444
160,0.13333334
161,0.044444446
162,0.1
163,0.15555556
164,0.11111111
165,0.15555556
166,0.2888889
167,0.31111112
168,0.1
169,0.011111111
170,0.08888889
171,0.13333334
172,0.2
173,0.11111111
174,0.14444445
175,0.11111111
176,0.13333334
177,0.14444445
178,0.07777778
179,0.16666667
180,0.06666667
181,0.08888889
182,0.13333334
183,0.23333333
184,0.2
185,0.26666668
186,0.33333334
187,0.16666667
188,0.14444445
189,0.13333334
190,0.033333335
191,0.07777778
192,0.13333334
193,0.15555556
194,0.15555556
195,0.2
196,0.14444445
197,0.24444444
198,0.13333334
199,0.06666667
200,0.06666667
201,0.14444445
202,0.07777778
203,0.12222222
204,0.055555556
205,0.14444445
206,0.17777778
207,0.13333334
208,0.022222223
209,0.08888889
210,0.14444445
211,0.14444445
212,0.22222222
213,0.17777778
214,0.11111111
215,0.11111111
216,0.011111111
217,0.044444446
218,0.044444446
219,0.08888889
220,0.15555556
221,0.2
222,0.22222222
223,0.033333335
224,0.11111111
225,0.11111111
226,0.26666668
227,0.22222222
228,0.24444444
229,0.35555556
230,0.22222222
231,0.12222222
232,0.21111111
233,0.26666668
234,0.21111111
235,0.21111111
236,0.0
237,0.06666667
238,0.07777778
239,0.06666667
240,0.022222223
241,0.044444446
242,0.022222223
243,0.022222223
244,0.12222222
245,0.12222222
246,0.022222223
247,0.022222223
248,0.055555556
249,0.011111111
250,0.022222223
251,0.022222223
252,0.022222223
253,0.08888889
254,0.07777778
255,0.011111111
256,0.0
257,0.0
258,0.21111111
259,0.06666667
260,0.055555556
261,0.011111111
262,0.055555556
263,0.0
264,0.022222223
265,0.1
266,0.16666667
267,0.16666667
268,0.044444446
269,0.23333333
270,0.3888889
271,0.06666667
272,0.07777778
273,0.11111111
274,0.13333334
275,0.21111111
276,0.33333334
277,0.15555556
278,0.15555556
279,0.13333334
280,0.055555556
281,0.06666667
282,0.055555556
283,0.011111111
284,0.12222222
285,0.15555556
286,0.12222222
287,0.17777778
288,0.08888889
289,0.13333334
290,0.11111111
291,0.16666667
292,0.12222222
293,0.12222222
294,0.16666667
295,0.033333335
296,0.033333335
297,0.0
298,0.022222223
299,0.0
300,0.044444446
301,0.011111111
302,0.011111111
303,0.033333335
304,0.011111111
305,0.011111111
306,0.022222223
307,0.011111111
308,0.011111111
309,0.0
310,0.0
311,0.011111111
312,0.022222223
313,0.033333335
314,0.011111111
315,0.022222223
316,0.022222223
317,0.044444446
318,0.022222223
319,0.022222223
320,0.0
321,0.044444446
