,0
0,0.022222223
1,0.07777778
2,0.044444446
3,0.044444446
4,0.13333334
5,0.12222222
6,0.06666667
7,0.17777778
8,0.06666667
9,0.011111111
10,0.044444446
11,0.044444446
12,0.044444446
13,0.08888889
14,0.08888889
15,0.055555556
16,0.055555556
17,0.11111111
18,0.06666667
19,0.044444446
20,0.022222223
21,0.23333333
22,0.37777779
23,0.16666667
24,0.06666667
25,0.13333334
26,0.07777778
27,0.11111111
28,0.011111111
29,0.12222222
30,0.044444446
31,0.044444446
32,0.044444446
33,0.06111111
34,0.07777778
35,0.033333335
36,0.055555556
37,0.044444446
38,0.055555556
39,0.055555556
40,0.17777778
41,0.1
42,0.07777778
43,0.11111111
44,0.06666667
45,0.21111111
46,0.14444445
47,0.022222223
48,0.12222222
49,0.21111111
50,0.22222222
51,0.15555556
52,0.08888889
53,0.07777778
54,0.055555556
55,0.08888889
56,0.13333334
57,0.044444446
58,0.08888889
59,0.033333335
60,0.22222222
61,0.46666667
62,0.56666666
63,0.42222223
64,0.6333333
65,0.54444444
66,0.53333336
67,0.7444445
68,0.25555557
69,0.07777778
70,0.12222222
71,0.26666668
72,0.06666667
73,0.5888889
74,0.5
75,0.18888889
76,0.022222223
77,0.0
78,0.1
79,0.21111111
80,0.11111111
81,0.26666668
82,0.3
83,0.31111112
84,0.43333334
85,0.5
86,0.3
87,0.5222222
88,0.6666667
89,0.56666666
90,0.4
91,0.41111112
92,0.5222222
93,0.1
94,0.11111111
95,0.2777778
96,0.3888889
97,0.32222223
98,0.34444445
99,0.07777778
100,0.055555556
101,0.2
102,0.34444445
103,0.15555556
104,0.14444445
105,0.055555556
106,0.16666667
107,0.2
108,0.21111111
109,0.22222222
110,0.16666667
111,0.15555556
112,0.1
113,0.12222222
114,0.08888889
115,0.044444446
116,0.022222223
117,0.033333335
118,0.06666667
119,0.21111111
120,0.35555556
121,0.14444445
122,0.13333334
123,0.44444445
124,0.2888889
125,0.13333334
126,0.07777778
127,0.055555556
128,0.03888889
129,0.022222223
130,0.033333335
131,0.055555556
132,0.1
133,0.25555557
134,0.33333334
135,0.25555557
136,0.46666667
137,0.45555556
138,0.15555556
139,0.25555557
140,0.36666667
141,0.15555556
142,0.07777778
143,0.25555557
144,0.08888889
145,0.32222223
146,0.23333333
147,0.31111112
148,0.21111111
149,0.26666668
150,0.22222222
151,0.3
152,0.35555556
153,0.23333333
154,0.23333333
155,0.23333333
156,0.23333333
157,0.23333333
158,0.21111111
159,0.08888889
160,0.07777778
161,0.10740741
162,0.13703704
163,0.16666667
164,0.055555556
165,0.25555557
166,0.33333334
167,0.2888889
168,0.24444444
169,0.2
170,0.15555556
171,0.15555556
172,0.15555556
173,0.12592593
174,0.0962963
175,0.06666667
176,0.022222223
177,0.042222224
178,0.062222224
179,0.08222222
180,0.10222222
181,0.12222222
182,0.044444446
183,0.055555556
184,0.06666667
185,0.07777778
186,0.08888889
187,0.06666667
188,0.17777778
189,0.12222222
190,0.14444445
191,0.16666667
192,0.18888889
193,0.21111111
194,0.23333333
195,0.16666667
196,0.1
197,0.11222223
198,0.12444445
199,0.13666667
200,0.14888889
201,0.16111112
202,0.17333335
203,0.18555556
204,0.19777778
205,0.21
206,0.22222222
207,0.06666667
208,0.06666667
209,0.06666667
210,0.06666667
211,0.13333334
212,0.22222222
213,0.23333333
214,0.1
215,0.16666667
216,0.14444445
217,0.12222222
218,0.1
219,0.11666667
220,0.13333334
221,0.1
222,0.08888889
223,0.11111111
224,0.17777778
225,0.12222222
226,0.08888889
227,0.14444445
228,0.08888889
229,0.055555556
230,0.13333334
231,0.08888889
232,0.055555556
233,0.3
234,0.21111111
235,0.35555556
236,0.13333334
237,0.055555556
238,0.033333335
239,0.055555556
240,0.1
241,0.08888889
242,0.11111111
243,0.16666667
244,0.34444445
245,0.3
246,0.11111111
247,0.13333334
248,0.13333334
249,0.13333334
250,0.25555557
251,0.31111112
252,0.36666667
253,0.25555557
254,0.2
255,0.12222222
256,0.21111111
257,0.24444444
258,0.06666667
259,0.13333334
260,0.2777778
261,0.35555556
262,0.44444445
263,0.2777778
264,0.62222224
265,0.51111114
266,0.4277778
267,0.34444445
268,0.33333334
269,0.53333336
270,0.43333334
271,0.47777778
272,0.32222223
273,0.3888889
274,0.1
275,0.1
276,0.18888889
277,0.13333334
278,0.12222222
279,0.1
280,0.055555556
281,0.1
282,0.16666667
283,0.07777778
284,0.2
285,0.36666667
286,0.3
287,0.25555557
288,0.07777778
289,0.033333335
290,0.044444446
291,0.2888889
292,0.2888889
293,0.2777778
294,0.2777778
295,0.43333334
296,0.25555557
297,0.18888889
298,0.11111111
299,0.07777778
300,0.055555556
301,0.11111111
302,0.033333335
303,0.044444446
304,0.011111111
305,0.06111111
306,0.11111111
307,0.022222223
308,0.033333335
309,0.022222223
310,0.13333334
311,0.11111111
312,0.06666667
313,0.044444446
314,0.011111111
315,0.14444445
316,0.083333336
317,0.022222223
318,0.055555556
319,0.1
320,0.15555556
321,0.14444445
322,0.22222222
323,0.1
324,0.055555556
325,0.06666667
326,0.08888889
327,0.15555556
328,0.12222222
329,0.07777778
330,0.055555556
331,0.1
332,0.022222223
333,0.055555556
334,0.06666667
335,0.03888889
336,0.011111111
337,0.022222223
338,0.044444446
339,0.06666667
340,0.1
341,0.07777778
342,0.033333335
343,0.07777778
344,0.12222222
345,0.033333335
346,0.033333335
347,0.07777778
348,0.08888889
349,0.044444446
350,0.12222222
351,0.15555556
352,0.06666667
353,0.044444446
354,0.055555556
355,0.055555556
356,0.06666667
357,0.12222222
358,0.23333333
359,0.14444445
360,0.055555556
361,0.1
362,0.022222223
363,0.1
364,0.25
365,0.4
366,0.18888889
367,0.11111111
368,0.044444446
369,0.06666667
370,0.055555556
371,0.12222222
372,0.1
373,0.1
374,0.22222222
375,0.06666667
376,0.055555556
377,0.044444446
378,0.1
379,0.022222223
380,0.022222223
381,0.06666667
382,0.044444446
383,0.1
384,0.12222222
385,0.06666667
386,0.055555556
387,0.12222222
388,0.13333334
389,0.18888889
390,0.14444445
391,0.033333335
392,0.22222222
393,0.033333335
394,0.055555556
395,0.11111111
396,0.055555556
397,0.07777778
398,0.07777778
399,0.044444446
400,0.16666667
401,0.5222222
402,0.1
403,0.11481481
404,0.12962964
405,0.14444445
406,0.24444444
407,0.34444445
408,0.2888889
409,0.044444446
410,0.033333335
411,0.055555556
412,0.055555556
413,0.07777778
414,0.15555556
415,0.24444444
416,0.12222222
417,0.1
418,0.13333334
419,0.2
420,0.055555556
421,0.12222222
422,0.23333333
423,0.31111112
424,0.5777778
425,0.44444445
426,0.2777778
427,0.18888889
428,0.42222223
429,0.44444445
430,0.42222223
431,0.16666667
432,0.08888889
433,0.38148147
434,0.6740741
435,0.9666667
436,1.0
437,0.3888889
438,0.5222222
439,0.34444445
440,0.11111111
441,0.12222222
442,0.13333334
443,0.12222222
444,0.033333335
445,0.022222223
446,0.011111111
447,0.044444446
448,0.15555556
449,0.3
450,0.18888889
451,0.13333334
452,0.08888889
453,0.16666667
454,0.44444445
455,0.5888889
456,0.35555556
457,0.25555557
458,0.24444444
459,0.044444446
460,0.24444444
461,0.35555556
462,0.14444445
463,0.14444445
464,0.12222222
465,0.15555556
466,0.17777778
467,0.16666667
468,0.21111111
469,0.35555556
470,0.3888889
471,0.11111111
472,0.044444446
473,0.16111112
474,0.2777778
475,0.13333334
