,0
0,0.40350878
1,0.497076
2,0.5614035
3,0.4502924
4,0.21637428
5,0.1754386
6,0.25146198
7,0.28070176
8,0.46783626
9,0.14035088
10,0.1871345
11,0.33333334
12,0.3508772
13,0.23976609
14,0.0877193
15,0.30409357
16,0.4269006
17,0.4385965
18,0.21637428
19,0.24561402
20,0.4269006
21,0.45614037
22,0.33333334
23,0.28654972
24,0.18128654
25,0.22222222
26,0.19298247
27,0.18128654
28,0.12865497
29,0.1871345
30,0.28654972
31,0.43274853
32,0.41520467
33,0.43274853
34,0.45614037
35,0.5087719
36,0.21052632
37,0.10526316
38,0.23391813
39,0.36842105
40,0.48538014
41,0.5555556
42,0.5964912
43,0.41520467
44,0.28070176
45,0.39766082
46,0.4269006
47,0.4502924
48,0.3157895
49,0.20467836
50,0.33918127
51,0.3859649
52,0.4269006
53,0.36842105
54,0.36842105
55,0.36842105
56,0.4385965
57,0.3859649
58,0.2982456
59,0.20467836
60,0.1871345
61,0.16374269
62,0.16374269
63,0.116959065
64,0.081871346
65,0.14619884
66,0.1871345
67,0.13450292
68,0.2748538
69,0.3508772
70,0.046783626
71,0.07017544
72,0.10526316
73,0.21052632
74,0.2982456
75,0.30409357
76,0.28654972
77,0.19298247
78,0.058479533
79,0.111111104
80,0.122807026
81,0.21637428
82,0.21052632
83,0.24561402
84,0.32748538
85,0.25730994
86,0.13450292
87,0.040935673
88,0.1754386
89,0.116959065
90,0.12865497
91,0.13450292
92,0.0
93,0.09356725
94,0.111111104
95,0.15204678
96,0.1871345
97,0.12865497
98,0.15204678
99,0.09356725
100,0.07602339
101,0.029239766
102,0.10526316
103,0.023391813
104,0.046783626
105,0.064327486
106,0.05263158
107,0.064327486
108,0.07017544
109,0.03508772
110,0.03508772
111,0.058479533
112,0.07602339
113,0.09356725
114,0.0877193
115,0.14619884
116,0.10526316
117,0.111111104
118,0.064327486
119,0.15204678
120,0.0058479533
121,0.040935673
122,0.029239766
123,0.09356725
124,0.099415205
125,0.18128654
126,0.15789473
127,0.099415205
128,0.09356725
129,0.14035088
130,0.22807017
131,0.21637428
132,0.25730994
133,0.1871345
134,0.111111104
135,0.14035088
136,0.22222222
137,0.099415205
138,0.13450292
139,0.14619884
140,0.13450292
141,0.07602339
142,0.122807026
143,0.12865497
144,0.111111104
145,0.15204678
146,0.13450292
147,0.22807017
148,0.28070176
149,0.30409357
150,0.116959065
151,0.12865497
152,0.18128654
153,0.12865497
154,0.116959065
155,0.099415205
156,0.16374269
157,0.14619884
158,0.13450292
159,0.122807026
160,0.07602339
161,0.081871346
162,0.09356725
163,0.099415205
164,0.040935673
165,0.05263158
166,0.09356725
167,0.099415205
168,0.16959065
169,0.16374269
170,0.116959065
171,0.21052632
172,0.22222222
173,0.19883041
174,0.111111104
175,0.0877193
176,0.09356725
177,0.07602339
178,0.09356725
179,0.116959065
180,0.16374269
181,0.16374269
182,0.081871346
183,0.07602339
184,0.081871346
185,0.064327486
186,0.111111104
187,0.16374269
188,0.19883041
189,0.116959065
190,0.15789473
191,0.122807026
192,0.046783626
193,0.07602339
194,0.05263158
195,0.1871345
196,0.23976609
197,0.1754386
198,0.111111104
199,0.15789473
200,0.14619884
201,0.23391813
202,0.13450292
203,0.19298247
204,0.1871345
205,0.14619884
206,0.111111104
207,0.058479533
208,0.116959065
209,0.14619884
210,0.029239766
211,0.0877193
212,0.040935673
213,0.040935673
214,0.116959065
215,0.111111104
216,0.18128654
217,0.21052632
218,0.21637428
219,0.18128654
220,0.2631579
221,0.19883041
222,0.064327486
223,0.14035088
224,0.16374269
225,0.14619884
226,0.14035088
227,0.1871345
228,0.23391813
229,0.25730994
230,0.22807017
231,0.18128654
232,0.09356725
233,0.15204678
234,0.13450292
235,0.064327486
236,0.122807026
237,0.23976609
238,0.18128654
239,0.029239766
240,0.116959065
241,0.23976609
242,0.22807017
243,0.22807017
244,0.30409357
245,0.36842105
246,0.39181286
247,0.07602339
248,0.21052632
249,0.13450292
250,0.1754386
251,0.10526316
252,0.18128654
253,0.20467836
254,0.32163742
255,0.12865497
256,0.19883041
257,0.23976609
258,0.3157895
259,0.116959065
260,0.122807026
261,0.111111104
262,0.12865497
263,0.15204678
264,0.14035088
265,0.1871345
266,0.07602339
267,0.122807026
268,0.21637428
269,0.12865497
270,0.14619884
271,0.122807026
272,0.07017544
273,0.15789473
274,0.040935673
275,0.10526316
276,0.0877193
277,0.111111104
278,0.21637428
279,0.040935673
280,0.029239766
281,0.07602339
282,0.20467836
283,0.13450292
284,0.15204678
285,0.16959065
286,0.18128654
287,0.18128654
288,0.116959065
289,0.21052632
290,0.22222222
291,0.29239765
292,0.14035088
293,0.15204678
294,0.16374269
295,0.2631579
296,0.2631579
297,0.30994153
298,0.21637428
299,0.21637428
300,0.14035088
301,0.10526316
302,0.023391813
303,0.10526316
304,0.19883041
305,0.23391813
306,0.28654972
307,0.38011697
308,0.36842105
309,0.25730994
310,0.3508772
311,0.5906433
312,0.40350878
313,0.32163742
314,0.3157895
